id,name,attribute,level,type,atk,def,passcode,frameType
8100,Naturia Antjaw,EARTH,2,Insect,400,200,99150062,effect
8101,Naturia Spiderfang,EARTH,4,Insect,2100,400,25654671,effect
8102,Naturia Rosewhip,EARTH,3,Plant,400,1700,61049315,effect
8103,Naturia Cosmobeet,EARTH,2,Plant,1000,700,98437424,effect
8104,Genex Blastfan,WIND,4,Spellcaster,1600,1300,24432029,effect
8105,Genex Recycled,DARK,1,Machine,200,400,51827737,effect
8106,Genex Army,EARTH,6,Machine,2300,1300,93211836,effect
8107,Pilgrim of the Ice Barrier,WATER,4,Warrior,1500,1000,20700531,effect
8108,Geomancer of the Ice Barrier,WATER,3,Spellcaster,800,1200,56704140,effect
8109,Mist Valley Falcon,WIND,4,Winged Beast,2000,1200,82199284,effect
8110,Mist Valley Apex Avian,WIND,7,Winged Beast,2700,2000,29587993,effect
8111,Ally of Justice Reverse Break,DARK,4,Machine,1200,1200,55982698,effect
8112,Ally of Justice Unlimiter,DARK,2,Machine,600,200,82377606,effect
8113,Worm Opera,LIGHT,2,Reptile,400,800,28465301,effect
8114,Worm Prince,LIGHT,6,Reptile,2200,400,54860010,effect
8115,Worm Queen,LIGHT,8,Reptile,2700,1100,81254059,effect
8116,Worm Rakuyeh,LIGHT,4,Reptile,2100,1200,17649753,effect
8126,Elemental HERO Ice Edge,WATER,3,Warrior,800,900,41077745,effect
8132,"Endymion, the Master Magician",DARK,7,Spellcaster,2700,1700,40732515,effect
8133,Disenchanter,LIGHT,5,Spellcaster,2000,2300,76137614,effect
8134,"Defender, the Magical Knight",LIGHT,4,Spellcaster,1600,2000,2525268,effect
8138,Colossal Fighter/Assault Mode,DARK,10,Warrior,3300,1500,38898779,effect
8139,Dark Voltanis,DARK,8,Fairy,2800,1400,65282484,effect
8140,Prime Material Falcon,WIND,5,Winged Beast,2200,800,1287123,effect
8141,Bone Crusher,EARTH,4,Zombie,1600,200,37675138,effect
8142,Alien Kid,LIGHT,4,Reptile,1600,700,64160836,effect
8143,Totem Dragon,EARTH,2,Dragon,400,200,564541,effect
8144,Royal Swamp Eel,WATER,4,Fish,1700,1200,37953640,effect
8145,Submarine Frog,WATER,2,Aqua,1200,600,63948258,effect
8154,Rockstone Warrior,EARTH,4,Rock,1800,1600,51987571,effect
8155,Level Warrior,LIGHT,3,Warrior,300,600,97385276,effect
8156,Strong Wind Dragon,WIND,6,Dragon,2400,1000,23770284,effect
8157,Dark Verger,EARTH,2,Plant,0,1000,50164989,effect
8158,Phoenixian Seed,FIRE,2,Plant,800,0,96553688,effect
8159,Phoenixian Cluster Amaryllis,FIRE,8,Plant,2200,0,23558733,effect
8160,Hedge Guard,EARTH,3,Plant,0,2100,59042331,effect
8161,Evil Thorn,DARK,1,Plant,100,300,85431040,effect
8162,Blackwing - Blizzard the Far North,DARK,2,Winged Beast,1300,0,22835145,effect
8163,Blackwing - Shura the Blue Flame,DARK,4,Winged Beast,1800,1200,58820853,effect
8164,Blackwing - Kalut the Moon Shadow,DARK,3,Winged Beast,1400,1000,85215458,effect
8165,Blackwing - Elphin the Raven,DARK,6,Winged Beast,2200,1200,11613567,effect
8166,Morphtronic Remoten,EARTH,3,Machine,300,1200,57108202,effect
8167,Morphtronic Videon,LIGHT,4,Machine,1000,1000,84592800,effect
8168,Morphtronic Scopen,LIGHT,3,Machine,800,1400,10591919,effect
8169,Gadget Arms,WATER,2,Machine,200,400,47985614,effect
8170,Torapart,DARK,2,Warrior,600,600,83370323,effect
8171,Earthbound Immortal Aslla piscu,DARK,10,Winged Beast,2500,2500,10875327,effect
8172,Earthbound Immortal Ccapac Apu,DARK,10,Fiend,3000,2500,46263076,effect
8173,Koa'ki Meiru Valafar,FIRE,8,Fiend,3000,2100,72258771,effect
8174,Koa'ki Meiru Powerhand,EARTH,4,Machine,2100,1600,19642889,effect
8175,Koa'ki Meiru Guardian,EARTH,4,Rock,1900,1200,45041488,effect
8176,Koa'ki Meiru Drago,WIND,4,Dragon,1900,1600,12435193,effect
8177,Koa'ki Meiru Ice,WATER,4,Aqua,1900,1200,54520292,effect
8178,Koa'ki Meiru Doom,WIND,3,Fiend,1700,800,80925836,effect
8179,Brain Golem,DARK,6,Fiend,2500,1800,17313545,effect
8180,Minoan Centaur,EARTH,6,Beast-Warrior,1800,1000,43708640,effect
8181,Reinforced Human Psychic Borg,EARTH,4,Psychic,1500,800,80102359,effect
8182,Master Gig,EARTH,8,Psychic,2600,1400,16191953,effect
8183,Emissary from Pandemonium,EARTH,7,Fiend,2600,1800,42685062,effect
8184,Gigastone Omega,EARTH,5,Rock,1000,2300,79080761,effect
8185,Alien Dog,LIGHT,3,Reptile,1500,1000,15475415,effect
8186,Spined Gillman,WATER,3,Sea Serpent,1300,0,42463414,effect
8187,Deep Sea Diva,WATER,2,Sea Serpent,200,400,78868119,effect
8188,Mermaid Archer,WATER,3,Sea Serpent,1200,200,4252828,effect
8189,Lava Dragon,FIRE,4,Dragon,1600,1200,41741922,effect
8190,Vanguard of the Dragon,EARTH,4,Dragon,1700,1300,77135531,effect
8191,G.B. Hunter,EARTH,4,Warrior,1200,2000,4130270,effect
8233,Fabled Urustos,LIGHT,4,Fiend,1500,200,73040500,effect
8234,Fabled Krus,LIGHT,2,Fiend,1000,800,19439119,effect
8235,Fabled Topi,LIGHT,1,Fiend,500,200,46833854,effect
8236,Fabled Soulkius,LIGHT,6,Fiend,2200,2100,72328962,effect
8237,Fabled Miztoji,LIGHT,2,Fiend,400,200,8316661,effect
8238,Jurrac Ptera,FIRE,3,Dinosaur,800,1500,45711266,effect
8239,Jurrac Iguanon,FIRE,4,Dinosaur,1700,700,71106375,effect
8240,Jurrac Brachis,FIRE,3,Dinosaur,1000,1000,8594079,effect
8241,Jurrac Spinos,FIRE,7,Dinosaur,2600,1700,44689688,effect
8242,Naturia Dragonfly,EARTH,4,Insect,1200,400,70083723,effect
8243,Naturia Sunflower,EARTH,2,Plant,500,0,7478431,effect
8244,Naturia Cliff,EARTH,4,Rock,1500,1000,33866130,effect
8245,Naturia Tulip,EARTH,2,Plant,600,1500,70261145,effect
8246,R-Genex Turbo,WIND,4,Machine,1500,1300,6256844,effect
8247,R-Genex Overseer,DARK,2,Spellcaster,200,100,32744558,effect
8248,R-Genex Crusher,EARTH,2,Machine,800,800,65149697,effect
8249,R-Genex Magma,FIRE,3,Pyro,1000,200,1533292,effect
8250,Shock Troops of the Ice Barrier,WATER,3,Spellcaster,1500,800,38528901,effect
8251,Samurai of the Ice Barrier,WATER,4,Warrior,1800,1500,64926005,effect
8252,Dewdark of the Ice Barrier,WATER,2,Aqua,1200,800,90311614,effect
8253,Caravan of the Ice Barrier,WATER,1,Sea Serpent,500,200,37806313,effect
8254,Worm Solid,LIGHT,4,Reptile,1000,1600,3204467,effect
8255,Worm Tentacles,LIGHT,4,Reptile,1700,700,30299166,effect
8256,Worm Ugly,LIGHT,1,Reptile,100,100,76683171,effect
8257,Worm Victory,LIGHT,7,Reptile,0,2500,2088870,effect
8263,Snowman Eater,WATER,3,Aqua,0,1900,91133740,effect
8264,Ojama Red,LIGHT,2,Beast,0,1000,37132349,effect
8265,Ojama Blue,LIGHT,2,Beast,0,1000,64627453,effect
8267,Shiba-Warrior Taro,EARTH,2,Beast-Warrior,800,600,27416701,effect
8268,Supersonic Skull Flame,WIND,10,Zombie,2600,2000,63804806,effect
8269,Skull Flame,FIRE,8,Zombie,2600,2000,99899504,effect
8270,Burning Skull Head,FIRE,3,Zombie,1000,800,26293219,effect
8271,Skull Conductor,DARK,4,Zombie,2000,0,62782218,effect
8272,Infernity Archfiend,DARK,4,Fiend,1800,1200,99177923,effect
8273,Infernity Dwarf,DARK,2,Warrior,800,500,25171661,effect
8274,Infernity Guardian,DARK,4,Fiend,1200,1700,51566770,effect
8275,Infernity Destroyer,DARK,6,Fiend,2300,1000,98954375,effect
8280,Powered Tuner,WATER,4,Dragon,1400,1000,50621530,effect
8283,Archlord Kristya,LIGHT,8,Fairy,2800,2300,59509952,effect
8287,Darklord Asmodeus,DARK,8,Fairy,3000,2500,85771019,effect
8288,Darklord Superbia,DARK,8,Fairy,2900,2400,11260714,effect
8289,Darklord Edeh Arae,DARK,5,Fairy,2300,2000,47664723,effect
8292,Kuribon,LIGHT,1,Fairy,300,200,47432275,effect
8293,Sunny Pixie,LIGHT,1,Spellcaster,300,400,73837870,effect
8294,Sunlight Unicorn,LIGHT,4,Beast,1800,1000,10321588,effect
8295,Blackwing - Mistral the Silver Shield,DARK,2,Winged Beast,100,1800,46710683,effect
8296,Blackwing - Vayu the Emblem of Honor,DARK,1,Winged Beast,800,0,72714392,effect
8297,Blackwing - Fane the Steel Chain,DARK,2,Winged Beast,500,800,9109991,effect
8298,Morphtronic Magnen Bar,EARTH,1,Thunder,100,100,45593005,effect
8299,Jester Lord,DARK,1,Spellcaster,0,0,72992744,effect
8300,Jester Confit,DARK,1,Spellcaster,0,0,8487449,effect
8301,Fortune Lady Light,LIGHT,1,Spellcaster,-1,-1,34471458,effect
8302,Fortune Lady Fire,FIRE,2,Spellcaster,-1,-1,71870152,effect
8303,Infernity Beast,DARK,3,Beast,1600,1200,7264861,effect
8304,Darksea Rescue,DARK,1,Machine,0,0,34659866,effect
8305,Darksea Float,DARK,1,Machine,0,300,70054514,effect
8306,Turbo Rocket,WIND,2,Machine,0,0,6142213,effect
8307,Earthbound Immortal Cusillu,DARK,10,Beast,2800,2400,33537328,effect
8308,Earthbound Immortal Chacu Challhua,DARK,10,Fish,2900,2400,69931927,effect
8309,Koa'ki Meiru Boulder,EARTH,4,Rock,1200,1000,6320631,effect
8310,Koa'ki Meiru Crusader,EARTH,4,Beast-Warrior,1900,1300,32314730,effect
8311,Koa'ki Meiru Speeder,WIND,3,Machine,1200,2200,68809475,effect
8312,Koa'ki Meiru Tornado,WIND,4,Winged Beast,1500,1200,95204084,effect
8313,Koa'ki Meiru Hydro Barrier,WATER,3,Aqua,1000,1900,31692182,effect
8314,Scary Moth,WIND,6,Insect,1800,2300,68087897,effect
8315,"Shiny Black ""C""",EARTH,1,Insect,200,500,94081496,effect
8316,Armed Sea Hunter,WATER,4,Sea Serpent,1800,400,20470500,effect
8317,Divine Dragon Aquabizarre,WATER,5,Sea Serpent,2100,1500,67964209,effect
8318,Fishborg Blaster,WATER,1,Fish,100,200,93369354,effect
8319,Shark Cruiser,WATER,5,Fish,1800,2200,20358953,effect
8320,Armored Axon Kicker,EARTH,6,Psychic,2200,1800,62742651,effect
8321,Genetic Woman,WIND,4,Psychic,1700,1200,98147766,effect
8322,Magicat,LIGHT,2,Spellcaster,600,500,25531465,effect
8323,Cyborg Doctor,EARTH,4,Spellcaster,1500,1700,51020079,effect
8324,White Potan,LIGHT,1,Fairy,100,200,98024118,effect
8325,Minefieldriller,EARTH,4,Machine,1500,1500,24419823,effect
8326,XX-Saber Faultroll,EARTH,6,Warrior,2400,1800,51808422,effect
8327,XX-Saber Ragigura,EARTH,1,Beast-Warrior,200,1000,87292536,effect
8328,Flamvell Firedog,FIRE,4,Beast,1900,200,23297235,effect
8329,Ancient Crimson Ape,LIGHT,7,Beast,2600,1800,50781944,effect
8330,Falchionβ,LIGHT,4,Machine,1200,800,86170989,effect
8371,Battlestorm,DARK,4,Winged Beast,1700,1000,69695704,effect
8372,Koa'ki Meiru War Arms,EARTH,4,Warrior,1400,1200,95090813,effect
8373,Immortal Ruler,EARTH,4,Zombie,1800,200,32485518,effect
8374,Hardened Armed Dragon,EARTH,4,Dragon,1500,800,68473226,effect
8375,Moja,EARTH,1,Beast,100,100,94878265,effect
8376,Beast Striker,EARTH,4,Beast,1850,400,21362970,effect
8377,King of the Beasts,EARTH,7,Beast,2500,800,67757079,effect
8384,Darklord Ukoback,DARK,3,Fairy,700,1000,92807548,effect
8386,Darklord Desire,DARK,10,Fairy,3000,2800,55690251,effect
8388,Dragunity Dux,WIND,4,Winged Beast,1500,1000,28183605,effect
8389,Dragunity Legionnaire,WIND,3,Winged Beast,1200,800,54578613,effect
8390,Dragunity Tribus,WIND,1,Winged Beast,500,300,81962318,effect
8391,Dragunity Darkspear,WIND,3,Dragon,1000,1000,13361027,effect
8392,Dragunity Phalanx,WIND,2,Dragon,500,1100,59755122,effect
8393,Fabled Dyf,LIGHT,3,Fiend,1400,1700,86840720,effect
8394,Fabled Ashenveil,LIGHT,4,Fiend,1600,1200,12235475,effect
8395,Fabled Oltro,LIGHT,2,Fiend,800,500,49633574,effect
8396,Jurrac Titano,FIRE,9,Dinosaur,3000,2800,85028288,effect
8397,Jurrac Guaiba,FIRE,4,Dinosaur,1700,400,11012887,effect
8398,Jurrac Stauriko,FIRE,2,Dinosaur,500,400,48411996,effect
8399,Naturia Horneedle,EARTH,4,Insect,1800,100,84905691,effect
8400,Naturia Fruitfly,EARTH,3,Insect,800,1500,11390349,effect
8401,Naturia Hydrangea,EARTH,5,Plant,1900,2000,47795344,effect
8402,R-Genex Accelerator,WIND,4,Machine,1500,1900,73783043,effect
8403,R-Genex Oracle,DARK,1,Spellcaster,300,300,10178757,effect
8404,R-Genex Ultimum,EARTH,4,Machine,1800,1400,46572756,effect
8405,Spellbreaker of the Ice Barrier,WATER,4,Spellcaster,1200,2000,73061465,effect
8406,General Grunard of the Ice Barrier,WATER,8,Warrior,2800,1000,9056100,effect
8407,Ally of Justice Omni-Weapon,DARK,5,Machine,2200,800,45450218,effect
8408,Ally of Justice Quarantine,DARK,4,Machine,1700,1200,72845813,effect
8409,Ally of Justice Cycle Reader,DARK,3,Machine,1000,1000,8233522,effect
8410,Worm Warlord,LIGHT,6,Reptile,2350,1800,35638627,effect
8411,Worm Xex,LIGHT,4,Reptile,1800,1000,11722335,effect
8412,Worm Yagan,LIGHT,4,Reptile,1000,1800,47111934,effect
8418,Lancer Lindwurm,WIND,4,Dragon,1800,1200,46272804,effect
8420,Golem Dragon,EARTH,4,Dragon,200,2000,9666558,effect
8421,Cyber Larva,LIGHT,1,Machine,400,600,35050257,effect
8430,Cyber Eltanin,LIGHT,10,Machine,-1,-1,33093439,effect
8431,Phoenix Gearfried,FIRE,8,Warrior,2800,2200,69488544,effect
8432,Evocator Chevalier,FIRE,4,Warrior,1900,900,96872283,effect
8433,Featherizer,WIND,2,Spellcaster,700,1100,32271987,effect
8434,Gemini Soldier,WIND,2,Warrior,500,300,68366996,effect
8436,Majestic Dragon,LIGHT,1,Dragon,0,0,21159309,effect
8437,Stardust Xiaolong,LIGHT,1,Dragon,100,100,68543408,effect
8438,Max Warrior,WIND,4,Warrior,1800,800,94538053,effect
8439,Quickdraw Synchron,WIND,5,Machine,700,1400,20932152,effect
8440,Level Eater,DARK,1,Insect,600,0,57421866,effect
8441,Zero Gardna,EARTH,4,Warrior,0,0,93816465,effect
8442,Regulus,LIGHT,4,Beast,1700,1000,20210570,effect
8443,Infernity Necromancer,DARK,3,Fiend,0,2000,56209279,effect
8444,Fortune Lady Wind,WIND,3,Spellcaster,-1,-1,82693917,effect
8445,Fortune Lady Water,WATER,4,Spellcaster,-1,-1,29088922,effect
8446,Fortune Lady Dark,DARK,5,Spellcaster,-1,-1,55586621,effect
8447,Fortune Lady Earth,EARTH,6,Spellcaster,-1,-1,82971335,effect
8448,Solitaire Magician,LIGHT,4,Spellcaster,1600,1300,28966434,effect
8449,Catoblepas and the Witch of Fate,EARTH,4,Spellcaster,1800,0,54360049,effect
8450,Dark Spider,DARK,1,Insect,0,0,81759748,effect
8451,Ground Spider,EARTH,4,Insect,0,1500,17243896,effect
8452,Relinquished Spider,EARTH,2,Insect,300,500,54248491,effect
8453,Spyder Spider,EARTH,4,Insect,1500,1000,80637190,effect
8454,Mother Spider,DARK,6,Insect,2300,1200,17021204,effect
8455,Reptilianne Gorgon,DARK,3,Reptile,1400,1400,43426903,effect
8456,Reptilianne Medusa,DARK,6,Reptile,2200,800,89810518,effect
8457,Reptilianne Scylla,DARK,4,Reptile,1800,1200,16909657,effect
8458,Reptilianne Viper,DARK,2,Reptile,0,0,42303365,effect
8459,Earthbound Immortal Ccarayhua,DARK,10,Reptile,2800,1800,79798060,effect
8460,Earthbound Immortal Uru,DARK,10,Insect,3000,3000,15187079,effect
8461,Earthbound Immortal Wiraqocha Rasca,DARK,10,Winged Beast,100,100,41181774,effect
8462,Koa'ki Meiru Sea Panther,WATER,4,Sea Serpent,1900,1200,74576482,effect
8463,Koa'ki Meiru Rooklord,EARTH,7,Warrior,2800,2200,10060427,effect
8464,Tuned Magician,WIND,4,Spellcaster,1800,1600,47459126,effect
8465,Crusader of Endymion,LIGHT,4,Spellcaster,1900,1200,73853830,effect
8466,Woodland Archer,EARTH,3,Beast-Warrior,1400,1300,9848939,effect
8467,Knight of the Red Lotus,FIRE,6,Warrior,2100,1800,46237548,effect
8468,Energy Bravery,LIGHT,4,Warrior,1700,1200,72631243,effect
8469,Swap Frog,WATER,2,Aqua,1000,500,9126351,effect
8470,Lord British Space Fighter,LIGHT,4,Machine,1200,800,35514096,effect
8471,Oshaleon,WATER,3,Reptile,1400,800,71519605,effect
8472,Djinn Releaser of Rituals,DARK,3,Fiend,1200,2000,8903700,effect
8473,Djinn Presider of Rituals,DARK,4,Fiend,1800,1400,34358408,effect
8474,Divine Grace - Northwemko,LIGHT,7,Spellcaster,2700,1200,61757117,ritual
8516,Koa'ki Meiru Bergzak,EARTH,4,Warrior,2000,200,80367387,effect
8517,Warm Worm,FIRE,3,Insect,600,1400,16751086,effect
8520,Shield Worm,EARTH,4,Insect,800,2000,15939448,effect
8521,XX-Saber Gardestrike,EARTH,5,Beast-Warrior,2100,1400,42024143,effect
8522,XX-Saber Fulhelmknight,EARTH,3,Warrior,1300,1000,78422252,effect
8523,Koa'ki Meiru Ghoulungulate,EARTH,5,Zombie,2500,1700,5817857,effect
8524,Koa'ki Meiru Gravirose,FIRE,4,Plant,1900,1300,41201555,effect
8525,Psychic Emperor,LIGHT,6,Psychic,2400,1000,77600660,effect
8526,Card Guard,DARK,4,Fiend,1600,500,4694209,effect
8527,Flamvell Commando,FIRE,6,Pyro,2200,200,40189917,effect
8535,Orichalcos Shunoros,DARK,10,Machine,-1,0,7634581,effect
8536,Guardian Eatos,WIND,8,Fairy,2500,2000,34022290,effect
8537,Darkness Neosphere,DARK,10,Fiend,4000,4000,60417395,effect
8538,Clear Vice Dragon,DARK,8,Dragon,-1,0,97811903,effect
8543,Elemental HERO Flash,LIGHT,4,Warrior,1100,1600,69572169,effect
8546,Genex Ally Duradark,DARK,4,Machine,1800,200,68450517,effect
8547,The Fabled Rubyruda,LIGHT,4,Beast,1100,800,94845226,effect
8549,Genex Ally Remote,DARK,3,Machine,500,1800,57238939,effect
8550,Genex Ally Powercell,DARK,4,Machine,1700,0,94622638,effect
8551,Genex Ally Changer,DARK,3,Machine,1200,1800,20127343,effect
8552,Genex Ally Volcannon,DARK,4,Machine,1700,600,56511382,effect
8553,Genex Ally Solid,DARK,2,Machine,500,1200,83500096,effect
8554,The Fabled Chawa,LIGHT,1,Beast,200,100,29905795,effect
8555,The Fabled Catsith,LIGHT,1,Beast,800,600,56399890,effect
8556,The Fabled Cerburrel,LIGHT,2,Beast,1000,400,82888408,effect
8557,The Fabled Ganashia,LIGHT,3,Beast,1600,1000,18282103,effect
8558,The Fabled Nozoochee,LIGHT,2,Beast,1200,800,55277252,effect
8559,Dragunity Militum,WIND,4,Winged Beast,1700,1200,81661951,effect
8560,Dragunity Primus Pilus,WIND,5,Winged Beast,2200,1600,18060565,effect
8561,Dragunity Brandistock,WIND,1,Dragon,600,400,54455664,effect
8562,Dragunity Javelin,WIND,2,Dragon,1200,800,80549379,effect
8563,Jurrac Dino,FIRE,3,Dinosaur,1700,800,17948378,effect
8564,Jurrac Gallim,FIRE,2,Dinosaur,1200,0,43332022,effect
8565,Jurrac Aeolo,FIRE,1,Dinosaur,200,200,80727721,effect
8566,Jurrac Herra,FIRE,6,Dinosaur,2300,1500,16111820,effect
8567,Naturia Butterfly,EARTH,3,Insect,500,1200,42110434,effect
8568,Naturia Ladybug,EARTH,1,Insect,100,100,19605133,effect
8569,Naturia Strawberry,EARTH,4,Plant,1600,1200,55099248,effect
8570,Defender of the Ice Barrier,WATER,3,Aqua,200,1600,82498947,effect
8571,Warlock of the Ice Barrier,WATER,3,Spellcaster,400,1000,18482591,effect
8572,Sacred Spirit of the Ice Barrier,WATER,4,Zombie,1600,1200,44877690,effect
8573,General Raiho of the Ice Barrier,WATER,6,Warrior,2100,2300,81275309,effect
8579,Gauntlet Warrior,EARTH,3,Warrior,400,1600,79337169,effect
8580,Eccentric Boy,WIND,3,Spellcaster,800,200,16825874,effect
8584,Ape Fighter,DARK,4,Beast,1900,1200,41098335,effect
8587,Ape Magician,DARK,3,Beast,800,1200,31975743,effect
8593,Koa'ki Meiru Beetle,EARTH,4,Insect,1900,1500,39037517,effect
8594,Koa'ki Meiru Maximus,WIND,8,Dragon,3000,2500,65026212,effect
8595,"Shire, Lightsworn Spirit",LIGHT,3,Fairy,400,1400,2420921,effect
8596,"Rinyan, Lightsworn Rogue",LIGHT,2,Beast,100,100,38815069,effect
8597,"Yellow Baboon, Archer of the Forest",EARTH,7,Beast,2600,1800,65303664,effect
8598,Gemini Scorpion,EARTH,4,Warrior,1600,400,91798373,effect
8599,Metabo-Shark,WATER,4,Fish,1800,500,37792478,effect
8606,Junk Collector,LIGHT,5,Warrior,1000,2200,58242947,effect
8607,Backup Warrior,EARTH,5,Warrior,2100,0,95637655,effect
8612,Unicycular,EARTH,1,Machine,100,100,57308711,normal
8613,Bicular,EARTH,2,Machine,200,200,83392426,effect
8614,Tricular,EARTH,3,Machine,300,300,20797524,effect
8615,Drill Synchron,EARTH,3,Machine,800,300,56286179,effect
8616,Ogre of the Scarlet Sorrow,DARK,4,Fiend,0,0,82670878,effect
8617,Battle Fader,DARK,1,Fiend,0,0,19665973,effect
8618,Power Supplier,EARTH,2,Spellcaster,400,400,55063681,effect
8619,Magic Hole Golem,DARK,3,Rock,0,2000,82458280,effect
8620,Power Invader,DARK,5,Fiend,2200,0,18842395,effect
8621,Dark Bug,DARK,1,Insect,100,100,44341034,effect
8622,Sword Master,EARTH,3,Warrior,1200,0,81336148,effect
8623,Witch of the Black Rose,DARK,4,Spellcaster,1700,1200,17720747,effect
8624,Rose Fairy,WIND,3,Plant,600,1200,44125452,effect
8625,Dragon Queen of Tragic Endings,DARK,6,Dragon,1900,2600,80513550,effect
8626,Reptilianne Servant,DARK,1,Reptile,100,100,16008155,effect
8627,Reptilianne Gardna,WATER,4,Reptile,0,2000,43002864,effect
8628,Reptilianne Naga,DARK,1,Reptile,0,0,79491903,effect
8629,Reptilianne Vaskii,DARK,8,Reptile,2600,0,16886617,effect
8630,Oracle of the Sun,LIGHT,5,Spellcaster,1000,2000,42280216,effect
8631,Fire Ant Ascator,EARTH,3,Insect,700,1300,78275321,effect
8632,Weeping Idol,DARK,2,Rock,0,500,5763020,effect
8633,Apocatequil,LIGHT,4,Thunder,1800,1200,41158734,effect
8634,Supay,EARTH,1,Fiend,300,100,78552773,effect
8635,Informer Spider,EARTH,4,Insect,500,1800,4941482,effect
8636,Koa'ki Meiru Urnight,EARTH,4,Beast-Warrior,2000,1500,30936186,effect
8637,XX-Saber Garsem,EARTH,4,Beast,1400,400,77330185,effect
8638,Gravekeeper's Visionary,DARK,8,Spellcaster,2000,1800,3825890,effect
8639,Gravekeeper's Descendant,DARK,4,Spellcaster,1500,1200,30213599,effect
8640,Black Potan,DARK,1,Fiend,200,100,76218643,effect
8641,Shreddder,EARTH,4,Machine,1600,1000,3603242,effect
8642,Pandaborg,WATER,4,Psychic,1700,1400,39091951,effect
8643,Codarus,WATER,4,Sea Serpent,1400,1200,65496056,effect
8644,Consecrated Light,LIGHT,1,Fairy,0,0,2980764,effect
8645,Gundari,FIRE,4,Pyro,1000,200,38975369,effect
8646,Cyber Dragon Zwei,LIGHT,4,Machine,1500,1000,5373478,effect
8647,Oilman,EARTH,2,Machine,400,400,31768112,effect
8648,Djinn Cursenchanter of Rituals,DARK,4,Fiend,1700,1000,77153811,effect
8649,Djinn Prognosticator of Rituals,DARK,3,Fiend,400,300,4141820,effect
8650,"Garlandolf, King of Destruction",DARK,7,Fiend,2500,1400,30646525,ritual
8692,Machina Fortress,EARTH,7,Machine,2500,1600,5556499,effect
8693,Machina Gearframe,EARTH,4,Machine,1800,0,42940404,effect
8694,Machina Peacekeeper,EARTH,2,Machine,500,400,78349103,effect
8695,Scrap Recycler,EARTH,3,Machine,900,1200,4334811,effect
8698,Lion Alligator,WATER,4,Reptile,1900,200,4611269,effect
8700,Transforming Sphere,WIND,3,Winged Beast,100,100,66094973,effect
8702,Spawn Alligator,WATER,5,Reptile,2200,1000,39984786,effect
8703,Neo Flamvell Origin,FIRE,2,Pyro,500,200,66378485,effect
8704,Neo Flamvell Hedgehog,FIRE,3,Pyro,800,200,2377034,effect
8705,Neo Flamvell Shaman,FIRE,3,Pyro,1700,200,39761138,effect
8706,Neo Flamvell Garuda,FIRE,3,Pyro,1200,1800,65156847,effect
8707,Neo Flamvell Sabre,FIRE,4,Pyro,1500,200,91554542,effect
8708,Genex Ally Chemistrer,DARK,2,Machine,200,500,38049541,effect
8709,Genex Ally Birdman,DARK,3,Machine,1400,400,64034255,effect
8710,Genex Ally Bellflame,DARK,4,Machine,1700,1000,91438994,effect
8711,Genex Ally Crusher,DARK,4,Machine,1000,2000,27827903,effect
8712,Genex Ally Reliever,DARK,5,Machine,2200,1000,63211608,effect
8713,The Fabled Peggulsus,LIGHT,1,Beast,100,1600,90616316,effect
8714,The Fabled Kokkator,LIGHT,4,Beast,1700,1500,26704411,effect
8715,Fabled Dianaira,LIGHT,8,Fiend,2800,100,53199020,effect
8716,Dragunity Corsesca,WIND,1,Dragon,800,700,99594764,effect
8717,Dragunity Partisan,WIND,2,Dragon,1200,800,25988873,effect
8718,Dragunity Pilum,WIND,3,Dragon,1400,1000,52977572,effect
8719,Dragunity Angusticlavii,WIND,5,Winged Beast,2100,1000,88361177,effect
8720,Naturia Stinkbug,EARTH,3,Insect,200,500,25866285,effect
8721,Naturia Mantis,EARTH,4,Insect,1700,1500,51254980,effect
8722,Naturia Ragweed,EARTH,3,Plant,1200,2000,87649699,effect
8723,Naturia White Oak,EARTH,4,Plant,1800,1400,24644634,effect
8724,Strategist of the Ice Barrier,WATER,4,Spellcaster,1600,1600,50032342,effect
8725,Secret Guards of the Ice Barrier,WATER,2,Aqua,100,1600,27527047,effect
8726,General Gantala of the Ice Barrier,WATER,7,Warrior,2700,2000,53921056,effect
8733,The Tyrant Neptune,WATER,10,Reptile,0,0,88071625,effect
8734,The Atmosphere,WIND,8,Winged Beast,1000,800,14466224,effect
8735,Junk Blader,EARTH,4,Warrior,1800,1000,51855378,effect
8737,Samurai Sword Baron,EARTH,4,Warrior,1600,1200,14344682,effect
8738,Stygian Security,DARK,1,Fiend,100,600,50732780,effect
8740,Stygian Street Patrol,DARK,4,Fiend,1600,1200,13521194,effect
8742,Armored Bee,WIND,4,Insect,1600,1200,86915847,effect
8745,Great Poseidon Beetle,EARTH,7,Insect,2500,2300,75292259,effect
8746,Quick-Span Knight,EARTH,3,Machine,1000,800,11287364,effect
8753,XX-Saber Emmersblade,EARTH,3,Insect,1300,800,42737833,effect
8754,Alchemist of Black Spells,WIND,4,Spellcaster,1200,1800,78121572,effect
8755,Super-Nimble Mega Hamster,EARTH,4,Beast,1100,1800,5220687,effect
8756,Cactus Bouncer,EARTH,4,Plant,1800,300,31615285,effect
8757,Dragonic Guard,FIRE,4,Dragon,1500,1800,78009994,effect
8758,The Dragon Dwelling in the Deep,WATER,4,Sea Serpent,1700,1400,4404099,effect
8759,Djinn Disserere of Rituals,DARK,1,Fiend,200,200,30492798,effect
